"","time","prey","predators"
"503",503,137.824725594662,29.3677352909269
"504",504,123.931085895021,31.8463165272752
"505",505,108.856599753426,34.0341522621163
"506",506,93.7261473355207,35.8240011723717
"507",507,79.4467687169282,37.1552106111612
"508",508,66.6094525388557,38.0155845412329
"509",509,55.4928863482625,38.4323566914409
"510",510,46.1317650812522,38.4580938910301
"511",511,38.4047488327829,38.1569871957619
"512",512,32.1120783313062,37.5944713587817
"513",513,27.0303784104603,36.8308754080572
"514",514,22.9452441436828,35.9183953713458
"515",515,19.6670620526835,34.9003050043218
"516",516,17.0361972518633,33.8114362114046
"517",517,14.9223594972169,32.6792392552254
"518",518,13.2212956184895,31.5250083243169
"519",519,11.8506120073178,30.3650568567071
"520",520,10.7456966807472,29.2117434949207
"521",521,9.85610869963852,28.0743276230199
"522",522,9.14258132121754,26.9596584158003
"523",523,8.57461086808821,25.8727208062258
"524",524,8.12855979963399,24.817062849528
"525",525,7.78618917667654,23.795127174032
"526",526,7.53352558530005,22.808509657463
"527",527,7.3600016896885,21.8581584537951
"528",528,7.25780411824756,20.9445289483968
"529",529,7.22138462195737,20.0677040818242
"530",530,7.24709763584181,19.2274882564094
"531",531,7.33293717301415,18.423480945329
"532",532,7.47835235325464,17.6551347051681
"533",533,7.68412630125076,16.9218012344618
"534",534,7.95230716370547,16.2227682699017
"535",535,8.28618312583238,15.5572894927269
"536",536,8.69029567312176,14.9246091443622
"537",537,9.1704871380007,14.32398269983
"538",538,9.7339799007068,13.754694688435
"539",539,10.3894855581686,13.2160745647085
"540",540,11.147342973542,12.7075114038185
"541",541,12.0196843780457,12.2284681146679
"542",542,13.0206285863677,11.7784958244241
"543",543,14.1664998334448,11.3572490866164
"544",544,15.4760696810014,10.9645026066484
"545",545,16.9708174548337,10.6001702532521
"546",546,18.6752024903501,10.2643272170353
"547",547,20.6169357819936,9.95723638934109
"548",548,22.8272356801804,9.67938033046346
"549",549,25.3410413812691,9.43150038766967
"550",550,28.1971478742258,9.21464500909198
"551",551,31.4382110316089,9.03022986666193
"552",552,35.1105505049805,8.88011305148346
"553",553,39.2636508007758,8.76668946228788
"554",554,43.9492250780866,8.69300952690302
"555",555,49.2196602662689,8.66292855366043
"556",556,55.1256049664704,8.68129419859501
"557",557,61.7123937102037,8.75418049023607
"558",558,69.014926503456,8.88917701780471
"559",559,77.050552397453,9.09574016470468
"560",560,85.8094648488262,9.38560762960871
"561",561,95.2421533764253,9.7732643668765
"562",562,105.243657621803,10.2764216391162
"563",563,115.634879756283,10.9164222664388
"564",564,126.142239578059,11.7184028901149
"565",565,136.378734800873,12.7109202103531
"566",566,145.832115292265,13.9245869843468
"567",567,153.870235087391,15.3890031333851
"568",568,159.774365343739,17.1274773877526
"569",569,162.815092441673,19.1489103481784
"570",570,162.372021159837,21.4376797968734
"571",571,158.084928690018,23.9436923523921
"572",572,149.99251528529,26.5770483879029
"573",573,138.598438568648,29.2121917849919
"574",574,124.81323125953,31.70408578184
"575",575,109.776428653498,33.9128987728981
"576",576,94.6207195604761,35.7289235484207
"577",577,80.2700148975552,37.088544314946
"578",578,67.3351594513638,37.976816554358
"579",579,56.1120500764073,38.4189855836351
"580",580,46.6475171884944,38.4665124701556
"581",581,38.827255614444,38.1832135900186
"582",582,32.4544560990067,37.6346633103407
"583",583,27.3060480320534,36.8816121982263
"584",584,23.1665873783785,35.9767749582298
"585",585,19.8446268126338,34.9639754929249
"586",586,17.1787445321022,33.8785209262447
"587",587,15.0369645078334,32.748270890111
"588",588,13.3135752728288,31.5948568678535
"589",589,11.9249915800841,30.4348605727284
"590",590,10.8056329020121,29.2808535928398
"591",591,9.90429540514776,28.1422613605472
"592",592,9.18111243111377,27.0260616227757
"593",593,8.60511135569979,25.937338187518
"594",594,8.15228622751683,24.8797154230427
"595",595,7.80410071139214,23.8556960591588
"596",596,7.54636324866589,22.8669178033968
"597",597,7.36831951817581,21.9143638963279
"598",598,7.26200424698388,20.9985159603999
"599",599,7.22174387552863,20.1194764574163
"600",600,7.24378668755266,19.2770643203843
"601",601,7.32603416531542,18.4708894911352
"602",602,7.46785151418239,17.700412042541
"603",603,7.66994384091694,16.9649886226922
"604",604,7.93428405267574,16.263909933096
"605",605,8.26408574218365,15.5964309254993
"606",606,8.66381392107717,14.9617957765021
"607",607,9.13923062345892,14.3592587462675
"608",608,9.69747229563588,13.7881021421658
"609",609,10.3471571931406,13.2476522813843
"610",610,11.0985217165519,12.7372942372931
"611",611,11.9635848486198,12.2564860628719
"612",612,12.9563397714963,11.8047731462939
"613",613,14.0929712263196,11.3818033507518
"614",614,15.3920961142324,10.9873436243235
"615",615,16.8750230700604,10.6212988404842
"616",616,18.5660240294033,10.2837337493725
"617",617,20.4926068351517,9.9748990924072
"618",618,22.6857722548368,9.69526316951493
"619",619,25.1802308262579,9.4455504638874
"620",620,28.0145439573042,9.22678934245104
"621",621,31.2311387026493,9.040371382987
"622",622,34.8761254055165,8.88812555447269
"623",623,38.9988204585203,8.77241131598343
"624",624,43.6508411467813,8.69623570831089
"625",625,48.8845942418094,8.66340066412457
"626",626,54.7509235499589,8.67868795544882
"627",627,61.295614288119,8.74809018042701
"628",628,68.5543776572763,8.87909642920505
"629",629,76.5458679309469,9.08103970726956
"630",630,85.2622404500569,9.36550787687433
"631",631,94.6567888191616,9.74680735862374
"632",632,104.628388605764,10.2424433426175
"633",633,115.002965185267,10.8735329187539
"634",634,125.513168308654,11.6649897450545
"635",635,135.779231123062,12.6451915244016
"636",636,145.29664453328,13.8446777660775
"637",637,153.439730178245,15.2932515953957
"638",638,159.493344466582,17.0147955744234
"639",639,162.725705332779,19.0193554831497
"640",640,162.505753946537,21.2930795740419
"641",641,158.453309801517,23.7881692967475
"642",642,150.58039818325,26.4171014264739
"643",643,139.362644504568,29.0561611929724
"644",644,125.690259032733,31.5608187860521
"645",645,110.695541036951,33.7901759562569
"646",646,95.5180175043714,35.6321441851856
"647",647,81.0983039667227,37.020116260413
"648",648,68.0669493743797,37.9363845552178
"649",649,56.737406890541,38.4041423242085
"650",650,47.1690533228814,38.4736829637557
"651",651,39.2548526765957,38.2084252319303
"652",652,32.8011611507823,37.6740542997988
"653",653,27.5853463024805,36.9317306818245
"654",654,23.3908056016423,36.0347073931257
"655",655,20.0245045195009,35.0273256912151
"656",656,17.3231467324484,33.9453853515068
"657",657,15.1530553824821,32.8171612398625
"658",658,13.4070501341437,31.6646252448857
"659",659,12.0003315912449,30.5046319886046
"660",660,10.8663509432311,29.3499668632223
"661",661,9.95312441052786,28.2102257999357
"662",662,9.22017474942751,27.092516804126
"663",663,8.63605725185904,26.0020231897311
"664",664,8.17639289537457,24.9424467934674
"665",665,7.82235855147964,23.9163483846147
"666",666,7.5595173075772,22.9254142023509
"667",667,7.37692812017681,21.9706617295937
"668",668,7.26647535245607,21.0525984281959
"669",669,7.2223627461835,20.1713459485072
"670",670,7.24073043859871,19.326738246027
"671",671,7.31938572574856,18.5183961830666
"672",672,7.45761003606837,17.7457873577017
"673",673,7.6560304161904,17.0082734962539
"674",674,7.91654485642621,16.3051483050352
"675",675,8.24229221024537,15.6356681656441
"676",676,8.63766115333538,14.9990772841016
"677",677,9.10833375919709,14.3946287830428
"678",678,9.66136099075939,13.8216028134715
"679",679,10.3052683294673,13.2793226172956
"680",680,11.0501903921554,12.7671693263394
"681",681,11.9080336991139,12.2845961983047
"682",682,12.8926666883401,11.8311429462892
"683",683,14.0201355820838,11.4064508125156
"684",684,15.3089036873425,11.0102790691518
"685",685,16.7801099916868,10.6425237010806
"686",686,18.4578402702796,10.3032391421311
"687",687,20.3693998209585,9.99266412641563
"688",688,22.5455722847278,9.71125287992595
"689",689,25.0208396584805,9.45971320936688
"690",690,27.8335291613043,9.23905362081884
"691",691,31.025837398802,9.05064189206464
"692",692,34.6436622667637,8.89627824036747
"693",693,38.7361467664808,8.77828714403104
"694",694,43.3548040849367,8.69963282279918
"695",695,48.5520486502769,8.66406452590301
"696",696,54.378902110669,8.6762989751302
"697",697,60.8815764757941,8.74224831649399
"698",698,68.0965624259719,8.86930223788567
"699",699,76.0437791060034,9.06667149775526
"700",700,84.7172952455834,9.34579509340076
"701",701,94.0731551362912,9.72080134444282
"702",702,104.014018390749,10.2089887413174
"703",703,114.370785224014,10.8312470472593
"704",704,124.882331627486,11.6122615823239
"705",705,135.176072194331,12.5802366409389
"706",706,144.755146946121,13.765635715099
"707",707,153.000654330335,15.1984274949096
"708",708,159.201294157495,16.9030462451711
"709",709,162.623336408401,18.8906430691053
"710",710,162.62562597121,21.1491117735319
"711",711,158.808402646101,23.6329374140822
"712",712,151.156854922519,26.2570158110077
"713",713,140.119008585872,28.899460889986
"714",714,126.563766124019,31.4163840675449
"715",715,111.615338306849,33.6659107871869
"716",716,96.4194062376289,35.5336131563916
"717",717,81.9327394038663,36.9499271162221
"718",718,68.8058207681948,37.894316726077
"719",719,57.3698767069429,38.3878786786321
"720",720,47.697154531111,38.4796905372007
"721",721,39.6882079377572,38.2327267880822
"722",722,33.1527176768651,37.7127716343254
"723",723,27.8685874881869,36.9813834066426
"724",724,23.618240854078,36.0923348209399
"725",725,20.2069559525927,35.090504576903
"726",726,17.4696020263143,34.0121828124121
"727",727,15.2707818258029,32.8860645068003
"728",728,13.5018301817379,31.7344667414739
"729",729,12.0767192815427,30.5745202384391
"730",730,10.9279072084838,29.4192318110634
"731",731,10.0026291249928,28.2783655447003
"732",732,9.25979265734972,27.1591618758851
"733",733,8.66746457486087,26.0669076666614
"734",734,8.20088763839981,25.0053831779228
"735",735,7.84093941407685,23.9772098716731
"736",736,7.57294668883665,22.9841202016909
"737",737,7.38578061576817,22.0271666199985
"738",738,7.27117093886197,21.1068836393156
"739",739,7.22319049947934,20.2234137662702
"740",740,7.23787136275286,19.376605857543
"741",741,7.3129266710809,18.5660917124679
"742",742,7.44755502047413,17.7913462796926
"743",743,7.64230554722011,17.0517364358204
"744",744,7.89900044854348,16.3465591620543
"745",745,8.22070374560514,15.6750723497566
"746",746,8.61172787651483,15.0365203065108
"747",747,9.07767512397082,14.4301550743736
"748",748,9.62551124198171,13.8552546994685
"749",749,10.2636693046277,13.31113939462
"750",750,11.002182600595,12.7971863932863
"751",751,11.8528457281698,12.3128442006829
"752",752,12.8294030000161,11.8576468992887
"753",753,13.9477628074039,11.4312291588178
"754",754,15.2262356051354,11.033342630497
"755",755,16.6857915058434,10.6638744749665
"756",756,18.3503308905819,10.3228688868927
"757",757,20.2469576408433,10.0105526449652
"758",758,22.4062391548202,9.72736594416114
"759",759,24.8624296676918,9.4740000723931
"760",760,27.653622817194,9.25144389405072
"761",761,30.8217849354749,9.06104162006003
"762",762,34.4126010173024,8.90456500128891
"763",763,38.4750392732795,8.78430390044435
"764",764,43.060505984002,8.70318018638084
"765",765,48.2214183611792,8.66489103249938
"766",766,54.0089680320734,8.67408889812534
"767",767,60.4697816434141,8.7366065010251
"768",768,67.6411154151153,8.85973538449126
"769",769,75.5441263957868,9.05256590040095
"770",770,84.1747548751909,9.32639049782661
"771",771,93.4917366607326,9.69516251265259
"772",772,103.401433178279,10.1759774539008
"773",773,113.739612852496,10.7895015697806
"774",774,124.251231707981,11.560195839904
"775",775,134.570909756114,12.516066145866
"776",776,144.209362906605,13.6875079591014
"777",777,152.554520144873,15.1046345451935
"778",778,158.899209741019,16.7923985472829
"779",779,162.508143920027,18.7630223169255
"780",780,162.730587024183,21.0060989505287
"781",781,159.148200317369,23.4783366825984
"782",782,151.719694874615,26.0970650389751
"783",783,140.864996909346,28.7423344177839
"784",784,127.431268975026,31.2709579558098
"785",785,112.533578808528,33.5401984754698
"786",786,97.3228201819604,35.4333763606293
"787",787,82.7717039703863,36.8779396991978
"788",788,69.5504593413097,37.850522237584
"789",789,58.0084122842335,38.3700595649585
"790",790,48.2310163212677,38.4843625469832
"791",791,40.1267240420335,38.2559199263881
"792",792,33.5087297064958,37.7505943261995
"793",793,28.1556071433232,37.0303283436972
"794",794,23.8488208651285,36.1494171049674
"795",795,20.3919924967376,35.1532752288705
"796",796,17.6181707994582,34.0786838647656
"797",797,15.3902326719816,32.9547613663643
"798",798,13.5980215140898,31.8041733202043
"799",799,12.1542663586333,30.6443324402529
"800",800,10.9904281687323,29.4884650236313
"801",801,10.0529464944782,28.3465074584045
"802",802,9.30010173227798,27.2258356676479
"803",803,8.69946881754365,26.131841229596
"804",804,8.22590575923758,25.0683844668234
"805",805,7.85998747989745,24.0381483095928
"806",806,7.58680090949367,23.0429123147001
"807",807,7.39502506487258,22.08376490588
"808",808,7.27623360302608,21.161267928004
"809",809,7.22437024405184,20.275584494467
"810",810,7.23535874054542,19.4265786281913
"811",811,7.30681760838786,18.6138933436397
"812",812,7.43785768065946,17.8370121446346
"813",813,7.62894953345414,17.0953071467655
"814",814,7.88184170347724,16.3880782726405
"815",815,8.19952368834756,15.714585030664
"816",816,8.58623159480403,15.0740719818878
"817",817,9.04748827393608,14.465790179263
"818",818,9.59017477013671,13.8890156428258
"819",819,10.222632363526,13.343065627438
"820",820,10.9547937508535,12.8273135388085
"821",821,11.798342460132,12.341203200846
"822",822,12.7668996418378,11.8842631399458
"823",823,13.8762369217869,11.4561215340656
"824",824,15.1445130419767,11.0565225019113
"825",825,16.5925304860818,10.6853444881681
"826",826,18.2440053133972,10.3426215835992
"827",827,20.1258410468231,10.0285688015615
"828",828,22.2683894804653,9.74361250329346
"829",829,24.7056772956173,9.48842764953022
"830",830,27.4755641574158,9.26398370259649
"831",831,30.6197847413999,9.07160162307002
"832",832,34.183808281959,8.91302509185618
"833",833,38.2164232353227,8.79050984631066
"834",834,42.7689210882901,8.70693600918834
"835",835,47.8937099819028,8.66594942021144
"836",836,53.642134417334,8.67213917720655
"837",837,60.0612118283724,8.73125964282618
"838",838,67.1889231168957,8.85050560228894
"839",839,75.0476213735431,9.03884813024988
"840",840,83.6350716677554,9.30743428398516
"841",841,92.9126465949523,9.67004286405563
"842",842,102.790353456925,10.143565944264
"843",843,113.108787827149,10.7484435810079
"844",844,123.618989178305,11.5089060653162
"845",845,133.962762168205,12.4527633672924
"846",846,143.658334847838,13.6103431107636
"847",847,152.100759840826,15.0118662862342
"848",848,158.586939310026,16.6828008717956
"849",849,162.380738863252,18.6363863808303
"850",850,162.822316469135,20.8638859683297
"851",851,159.474677576577,23.3242623513983
"852",852,152.27064887434,25.9372456130153
"853",853,141.601913157645,28.5848523427172
"854",854,128.293403844409,31.1246878110381
"855",855,113.450402239175,33.4132238687692
"856",856,98.2284222335871,35.3315752794153
"857",857,83.615365143317,36.804283037125
"858",858,70.3012162276849,37.8051054780233
"859",859,58.653464117987,38.3507859213075
"860",860,48.7710803834439,38.4878121805861
"861",861,40.5706914117956,38.2781448919658
"862",862,33.8692987343922,37.7876855300593
"863",863,28.4462920306135,37.0787492637189
"864",864,24.0823539404465,36.2061328498944
"865",865,20.5793463004004,35.2158110819203
"866",866,17.7685487188352,34.1450511579614
"867",867,15.5110996471359,33.0234001542875
"868",868,13.6953230626867,31.8738785364274
"869",869,12.2326931824587,30.7141829489946
"870",870,11.0536446507147,29.5577655550774
"871",871,10.103812275444,28.4147396548005
"872",872,9.34084285386782,27.2926170544553
"873",873,8.73181424505834,26.1968942610996
"874",874,8.2511951405017,25.1315127558755
"875",875,7.87924414896635,24.0992199820694
"876",876,7.60081856808224,23.1018399381305
"877",877,7.40440028260984,22.1404985956421
"878",878,7.28140325156919,21.2157860212472
"879",879,7.22564012022918,20.3278863252133
"880",880,7.23292418990107,19.4766792536637
"881",881,7.30077877070957,18.6618191338979
"882",882,7.42822987160151,17.8827975233447
"883",883,7.61566826817595,17.1389922357958
"884",884,7.8647654712487,16.4297068687156
"885",885,8.17843662026037,15.7542025151782
"886",886,8.56084231992974,15.1117239126607
"887",887,9.01742622636088,14.501521157218
"888",888,9.55498497375093,13.9228682791524
"889",889,10.1817684517512,13.3750796116049
"890",890,10.9076092514212,12.8575247645829
"891",891,11.7440804068487,12.3696429135149
"892",892,12.7046805680184,11.9109570638254
"893",893,13.805045336997,11.4810889411136
"894",894,15.0631825794784,11.0797751808568
"895",895,16.4997279449195,10.706885556416
"896",896,18.1382143706906,10.3624440921619
"897",897,20.0053457105806,10.0466540673794
"898",898,22.1312594099101,9.75992813659938
"899",899,24.5497558065813,9.50292508706925
"900",900,27.2984614579592,9.27659514193626
"901",901,30.4188799585759,9.08223621955067
"902",902,33.9562648646206,8.92156419842382
"903",903,37.9592241673156,8.79680103546047
"904",904,42.4789326358362,8.71078555364573
"905",905,47.5677856021129,8.66711283817199
"906",906,53.2772740372069,8.67030937859551
"907",907,59.6547958900281,8.72605216354713
"908",908,66.7390452544346,8.84144042361573
"909",909,74.5535475084203,9.02532772666868
"910",910,83.0978549166131,9.28871796400924
"911",911,92.3359232765743,9.64521839944625
"912",912,102.181330043027,10.1115213535337
"913",913,112.479399729118,10.7078444003867
"914",914,122.987117782384,11.4581912948718
"915",915,133.353308553123,12.3901783359365
"916",916,143.103973075034,13.5340173341089
"917",917,151.641022859028,14.9200649624014
"918",918,158.265852435385,16.5742538493708
"919",919,162.241753945899,18.5108142506454
"920",920,162.900319875902,20.7226370646331
"921",921,159.786799839556,23.1708728290735
"922",922,152.808517144339,25.7776682016913
"923",923,142.328807243766,28.4270737263853
"924",924,129.149630260954,30.9775776448513
"925",925,114.365610966044,33.284960674295
"926",926,99.1359778247597,35.2282127452751
"927",927,84.4634822942577,36.7289643908535
"928",928,71.0576857860612,37.7580883058253
"929",929,59.3045416686091,38.3300744289643
"930",930,49.3168652747818,38.4900363419612
"931",931,41.0197545707911,38.2993688160482
"932",932,34.2342289124205,37.8239863976436
"933",933,28.7406314714622,37.1265625529914
"934",934,24.3187961987663,36.2624115474946
"935",935,20.7690525813817,35.2780356675075
"936",936,17.9208134696059,34.2112084129522
"937",937,15.6334710927514,33.0919094504524
"938",938,13.7938257610294,31.9435164110608
"939",939,12.3120786009992,30.7840143701009
"940",940,11.1176350929253,29.6270834674763
"941",941,10.1553113689484,28.4830155790945
"942",942,9.38210994864447,27.3594611267452
"943",943,8.76460372741494,26.2620237455009
"944",944,8.27686549301551,25.1947274803239
"945",945,7.89884281159911,24.1603831544766
"946",946,7.61514666141537,23.1608633362268
"947",947,7.41406182336657,22.1973311359025
"948",948,7.28684245113887,21.2704048501614
"949",949,7.22716932245643,20.3802898863982
"950",950,7.23074450514992,19.5268818805336
"951",951,7.29499499720803,18.7098468046505
"952",952,7.41886084736714,17.928684516808
"953",953,7.60265356653175,17.1827784681686
"954",954,7.84796905338114,16.4714357579693
"955",955,8.15764791999155,15.7939192442943
"956",956,8.5357750714933,15.1494739970031
"957",957,8.98771526417054,14.5373492362259
"958",958,9.52018114991542,13.9568170693486
"959",959,10.1413317643413,13.4071889682898
"960",960,10.860900243778,12.8878308067629
"961",961,11.690349886462,12.3981771710183
"962",962,12.6430577039141,11.9377456075116
"963",963,13.7345242323304,11.5061514567809
"964",964,14.9826074882223,11.1031239448491
"965",965,16.4077774189524,10.7285242658671
"966",966,18.0333848014034,10.3823664949593
"967",967,19.8859349880951,10.0648423257598
"968",968,21.995351791078,9.7763508430778
"969",969,24.3952095971767,9.51753483121263
"970",970,27.1229018232192,9.28932550014733
"971",971,30.2197001413085,9.09299800617178
"972",972,33.7306403884087,8.93024077369362
"973",973,37.7041463256048,8.80324241302258
"974",974,42.1912698175482,8.71480098727374
"975",975,47.2443838780611,8.66846149641882
"976",976,52.9151119884635,8.66868864466722
"977",977,59.2512128527024,8.72108304361499
"978",978,66.2920667001902,8.83264954724963
"979",979,74.0623354137031,9.01212555050838
"980",980,82.5633130429288,9.27037317733091
"981",981,91.7614840811951,9.62082940973469
"982",982,101.573935793386,10.0799874839305
"983",983,111.850655605537,10.6678426290783
"984",984,122.354527776105,11.4081696635137
"985",985,132.741386644856,12.3283852974142
"986",986,142.544846921079,13.4585968429711
"987",987,151.17393097269,14.8292572197262
"988",988,157.934760025115,16.4667432749193
"989",989,162.090373772032,18.3862420831882
"990",990,162.964401123408,20.5822315185762
"991",991,160.08482295975,23.0180331364062
"992",992,153.333642046384,25.6182213736749
"993",993,143.045934500556,28.2689066019749
"994",994,130.0001836668,30.8295483068517
"995",995,115.27943783445,33.1553389416402
"996",996,100.045788575115,35.1232184692862
"997",997,85.3163823908837,36.6519189807917
"998",998,71.8202990448619,37.7094052837371
"999",999,59.9621301308585,38.3078677514854
"1000",1000,49.8688510480888,38.4909932296425
